timestamp,time,mac_address,rssi,tx_power,rawX,rawY,pos_z,position_calculation_timestamp,position_calculation_status,markers_info
1764640601702,2025-12-02 10:56:41.702,AC:23:3F:26:3E:EF,-76,127,0.7173243469591977,20.40336492178885,1.4166067103304314,1764640601702,calculated,
1764640602017,2025-12-02 10:56:42.017,68:9E:19:03:95:F1,-72,127,0.7184732397890784,20.35287332984088,1.4171462678042008,1764640602017,calculated,
1764640602187,2025-12-02 10:56:42.187,AC:23:3F:26:3E:EF,-83,127,0.7308351401104172,20.31284003922249,1.4171462678042008,1764640602187,calculated,
1764640602209,2025-12-02 10:56:42.209,68:9E:19:03:95:F1,-65,127,0.7059409714138108,20.29794653585249,1.4171462678042008,1764640602209,calculated,
1764640602453,2025-12-02 10:56:42.453,68:9E:19:03:95:84,-62,127,0.6827257185255565,20.203302876692096,1.4161491901925587,1764640602453,calculated,
1764640602614,2025-12-02 10:56:42.614,68:9E:19:03:95:F1,-78,127,0.6827257185255565,20.179559369489727,1.4161491901925587,1764640602614,calculated,
1764640602823,2025-12-02 10:56:42.823,68:9E:19:03:95:F1,-68,127,0.6467898483829084,20.08362893555208,1.4161491901925587,1764640602823,calculated,
1764640602890,2025-12-02 10:56:42.890,68:9E:19:03:95:84,-67,127,0.6520778435266359,20.066611672230348,1.4107436303465164,1764640602890,calculated,
1764640602960,2025-12-02 10:56:42.960,AC:23:3F:26:3E:F1,-59,127,0.6417174550180468,19.99322013401592,1.4088592331791925,1764640602960,calculated,
1764640603116,2025-12-02 10:56:43.116,AC:23:3F:26:3E:EF,-96,127,0.6417174550180468,19.899885179786708,1.408446248945072,1764640603116,calculated,
1764640603230,2025-12-02 10:56:43.230,68:9E:19:03:95:F1,-75,127,0.6520778435266359,19.887120824534747,1.408446248945072,1764640603230,calculated,
1764640603354,2025-12-02 10:56:43.354,68:9E:19:03:95:84,-74,127,0.6540026585817303,19.779273498234847,1.4052710614276689,1764640603354,calculated,
1764640603606,2025-12-02 10:56:43.606,68:9E:19:03:95:84,-67,127,0.6674431102011247,19.77631982098449,1.4009930617653577,1764640603606,calculated,
