optimizedRawX;optimizedRawY;sampleSpaceMillis;multipleMarkersBehaviour;timestamp;estimatedRawX;estimatedRawY;errorX;errorY;euclideanError
2,27294666666667;0,782733614035088;0;WEIGHTED_MEDIAN;6844;2,0850854;0,81836754;-0,1878612666666699;0,0356339259649119;0,1912109625342608
2,25545333333333;0,783832701754386;0;WEIGHTED_MEDIAN;6926;2,067476;0,7979086;-0,1879773333333299;0,0140758982456139;0,1885036040995787
2,24372;0,784569894736842;0;WEIGHTED_MEDIAN;6981;2,054551;0,81524384;-0,1891690000000001;0,030673945263158;0,1916397700870236
2,22836;0,785534947368421;0;WEIGHTED_MEDIAN;7053;2,0015287;0,8030155;-0,2268312999999997;0,0174805526315789;0,2275038645385947
2,21257333333333;0,786526807017544;0;WEIGHTED_MEDIAN;7127;2,0186493;0,776086;-0,1939240333333303;-0,0104408070175439;0,1942048947772537
2,19892;0,787384631578947;0;WEIGHTED_MEDIAN;7191;2,0073078;0,8163871;-0,1916122000000002;0,029002468421053;0,1937946809470122
2,18313333333333;0,78837649122807;0;WEIGHTED_MEDIAN;7265;1,9919016;0,8260222;-0,19123173333333;0,03764570877193;0,194901963106098
2,16798666666667;0,789328140350877;0;WEIGHTED_MEDIAN;7336;1,9817034;0,8236144;-0,1862832666666698;0,034286259649123;0,189412256838708
2,16073333333333;0,789783859649123;0;WEIGHTED_MEDIAN;7370;1,9644758;0,7802875;-0,1962575333333298;-0,0094963596491229;0,1964871503092977
2,14814666666667;0,790574666666667;0;WEIGHTED_MEDIAN;7429;1,9671984;0,8322365;-0,1809482666666699;0,041661833333333;0,1856824805046688
2,13022666666667;0,791700561403509;0;WEIGHTED_MEDIAN;7513;1,942855;0,7721512;-0,1873716666666698;-0,0195493614035089;0,1883887443578586
2,11593333333333;0,792598596491228;0;WEIGHTED_MEDIAN;7580;1,8889867;0,8456149;-0,2269466333333298;0,0530163035087719;0,2330568660629141
2,09332;0,794019368421053;0;WEIGHTED_MEDIAN;7686;1,9036618;0,85496825;-0,1896581999999997;0,0609488815789469;0,1992109409469379
2,08030666666667;0,79483698245614;0;WEIGHTED_MEDIAN;7747;1,8733639;0,8541072;-0,2069427666666701;0,0592702175438599;0,215263251307213
2,06601333333333;0,79573501754386;0;WEIGHTED_MEDIAN;7814;1,855882;0,89489967;-0,2101313333333301;0,09916465245614;0,2323549128923039
2,04276;0,797196;0;WEIGHTED_MEDIAN;7923;1,83077;0,8740175;-0,2119899999999999;0,0768214999999999;0,2254801609061204
2,02782666666667;0,798134245614035;0;WEIGHTED_MEDIAN;7993;1,8177645;0,8409925;-0,21006216666667;0,042858254385965;0,2143897008573591
2,01012;0,799246736842105;0;WEIGHTED_MEDIAN;8076;1,8104936;0,84975857;-0,1996264000000001;0,0505118331578949;0,2059178109487643
1,9858;0,800774736842105;0;WEIGHTED_MEDIAN;8190;1,7926438;0,82867813;-0,1931562;0,027903393157895;0,1951612588301378
1,97385333333333;0,801525333333333;0;WEIGHTED_MEDIAN;8246;1,7608993;0,84484667;-0,2129540333333299;0,043321336666667;0,217315803667197
1,95934666666667;0,802436771929825;0;WEIGHTED_MEDIAN;8314;1,75049;0,8475731;-0,2088566666666698;0,0451363280701749;0,213678251871291
1,94569333333333;0,803294596491228;0;WEIGHTED_MEDIAN;8378;1,723385;0,8427496;-0,22230833333333;0,0394550035087719;0,2257824004906497
1,92841333333333;0,804380280701754;0;WEIGHTED_MEDIAN;8459;1,710817;0,85272765;-0,2175963333333299;0,0483473692982459;0,2229027420158186
1,91518666666667;0,805211298245614;0;WEIGHTED_MEDIAN;8521;1,692673;0,8646195;-0,2225136666666698;0,0594082017543859;0,230307764283221
1,90025333333333;0,806149543859649;0;WEIGHTED_MEDIAN;8591;1,6711314;0,88492006;-0,22912193333333;0,078770516140351;0,2422842432916764
1,8866;0,807007368421053;0;WEIGHTED_MEDIAN;8655;1,627186;0,806412;-0,259414;-0,000595368421053;0,2594146831996153
1,87337333333333;0,807838385964912;0;WEIGHTED_MEDIAN;8717;1,5918705;0,78520966;-0,28150283333333;-0,0226287259649119;0,2824108787095278
1,85737333333333;0,808843649122807;0;WEIGHTED_MEDIAN;8792;1,5388355;0,7098335;-0,3185378333333299;-0,099010149122807;0,3335706235477171
1,84393333333333;0,809688070175439;0;WEIGHTED_MEDIAN;8855;1,5817549;0,8871652;-0,2621784333333301;0,077477129824561;0,2733866063854835
1,83006666666667;0,810559298245614;0;WEIGHTED_MEDIAN;8920;1,5243956;0,8023972;-0,30567106666667;-0,0081620982456139;0,3057800203494513
1,813;0,811631578947368;0;WEIGHTED_MEDIAN;9000;1,5242684;0,871491;-0,2887316;0,0598594210526319;0,2948713060426807
1,8002;0,812435789473684;0;WEIGHTED_MEDIAN;9060;1,4934336;0,7983141;-0,3067664000000001;-0,0141216894736839;0,307091267024237
1,78846666666667;0,81317298245614;0;WEIGHTED_MEDIAN;9115;1,4845124;0,87415373;-0,3039542666666699;0,0609807475438599;0,3100110446353179
1,7746;0,814044210526316;0;WEIGHTED_MEDIAN;9180;1,4531088;0,8369624;-0,3214911999999998;0,0229181894736839;0,322307050940856
1,75284;0,815411368421053;0;WEIGHTED_MEDIAN;9282;1,4379536;0,8781715;-0,3148864;0,062760131578947;0,3210798639291582
1,73833333333333;0,816322807017544;0;WEIGHTED_MEDIAN;9350;1,4371006;0,9123229;-0,30123273333333;0,096000092982456;0,3161600504240048
1,72297333333333;0,817287859649123;0;WEIGHTED_MEDIAN;9422;1,4086237;0,8635179;-0,31434963333333;0,0462300403508769;0,3177308744954489
1,70953333333333;0,818132280701754;0;WEIGHTED_MEDIAN;9485;1,3965374;0,8727524;-0,3129959333333301;0,0546201192982459;0,3177260010061453
1,69076;0,819311789473684;0;WEIGHTED_MEDIAN;9573;1,376427;0,87704307;-0,314333;0,057731280526316;0,3195905750178002
1,66942666666667;0,820652140350877;0;WEIGHTED_MEDIAN;9673;1,361541;0,85907304;-0,30788566666667;0,0384208996491229;0,3102736683455878
1,65321333333333;0,821670807017544;0;WEIGHTED_MEDIAN;9749;1,3576428;0,89579034;-0,29557053333333;0,074119532982456;0,3047222429434493
1,63294666666667;0,822944140350877;0;WEIGHTED_MEDIAN;9844;1,3330624;0,86249655;-0,2998842666666701;0,0395524096491229;0,3024813490171891
1,61673333333333;0,823962807017544;0;WEIGHTED_MEDIAN;9920;1,3258202;0,89074886;-0,2909131333333301;0,0667860529824559;0,2984808670899884
1,60073333333333;0,824968070175439;0;WEIGHTED_MEDIAN;9995;1,3110079;0,8682491;-0,2897254333333301;0,0432810298245609;0,292940393702986
1,58985333333333;0,825651649122807;0;WEIGHTED_MEDIAN;10046;1,2871383;0,8544129;-0,3027150333333299;0,028761250877193;0,3040782809705749
1,57492;0,826589894736842;0;WEIGHTED_MEDIAN;10116;1,2964854;0,9024558;-0,2784346000000002;0,075865905263158;0,2885852769261776
1,55294666666667;0,827970456140351;0;WEIGHTED_MEDIAN;10219;1,1948193;0,7483047;-0,35812736666667;-0,0796657561403509;0,3668812389002978
1,53652;0,829002526315789;0;WEIGHTED_MEDIAN;10296;1,2403703;0,85496694;-0,2961497000000002;0,0259644136842109;0,2972857137301672
1,51646666666667;0,830262456140351;0;WEIGHTED_MEDIAN;10390;1,2066599;0,81692773;-0,3098067666666699;-0,013334726140351;0,310093611017213
1,50238666666667;0,831147087719298;0;WEIGHTED_MEDIAN;10456;1,2041218;0,8337434;-0,29826486666667;0,002596312280702;0,2982761665389064
1,48788;0,83205852631579;0;WEIGHTED_MEDIAN;10524;1,1937954;0,8238596;-0,2940846000000001;-0,00819892631579;0,2941988687094018
1,4738;0,832943157894737;0;WEIGHTED_MEDIAN;10590;1,1800864;0,8732066;-0,2937136;0,040263442105263;0,296460492469273
1,45566666666667;0,834082456140351;0;WEIGHTED_MEDIAN;10675;1,1680759;0,87473613;-0,2875907666666699;0,0406536738596489;0,2904499445174843
1,44030666666667;0,83504750877193;0;WEIGHTED_MEDIAN;10747;1,1408296;0,86744493;-0,2994770666666699;0,0323974212280699;0,3012243455657296
1,42345333333333;0,836106385964912;0;WEIGHTED_MEDIAN;10826;1,1237656;0,8623399;-0,2996877333333299;0,026233514035088;0,3008337327646256
1,40937333333333;0,83699101754386;0;WEIGHTED_MEDIAN;10892;1,096963;0,87301874;-0,3124103333333301;0,03602772245614;0,3144808629452977
1,39166666666667;0,83810350877193;0;WEIGHTED_MEDIAN;10975;1,0812745;0,88332146;-0,31039216666667;0,04521795122807;0,3136685515656518
1,37588;0,839095368421053;0;WEIGHTED_MEDIAN;11049;1,0735086;0,9020631;-0,3023713999999999;0,0629677315789469;0,308858217889954
1,35838666666667;0,840194456140351;0;WEIGHTED_MEDIAN;11131;1,0463616;0,8767317;-0,3120250666666699;0,0365372438596489;0,3141569868985875
1,34516;0,841025473684211;0;WEIGHTED_MEDIAN;11193;1,0242729;0,8855776;-0,3208871;0,0445521263157889;0,3239651569315256
1,32254666666667;0,842446245614035;0;WEIGHTED_MEDIAN;11299;1,0007254;0,8896849;-0,32182126666667;0,0472386543859649;0,3252697621162111
1,30633333333333;0,843464912280702;0;WEIGHTED_MEDIAN;11375;0,9768505;0,8658843;-0,32948283333333;0,022419387719298;0,3302447068570019
1,28990666666667;0,84449698245614;0;WEIGHTED_MEDIAN;11452;0,970604;0,8903958;-0,31930266666667;0,0458988175438599;0,3225847088632242
1,27433333333333;0,845475438596491;0;WEIGHTED_MEDIAN;11525;0,961891;0,908716;-0,3124423333333299;0,0632405614035089;0,3187782619085038
1,25044;0,846976631578947;0;WEIGHTED_MEDIAN;11637;0,94551015;0,9026134;-0,3049298499999999;0,055636768421053;0,3099639711665863
1,23273333333333;0,848089122807018;0;WEIGHTED_MEDIAN;11720;0,9349653;0,9091512;-0,2977680333333299;0,061062077192982;0,3039644369763028
1,21118666666667;0,849442877192983;0;WEIGHTED_MEDIAN;11821;0,9252936;0,9173411;-0,2858930666666699;0,067898222807017;0,2938452215511157
1,18772;0,850917263157895;0;WEIGHTED_MEDIAN;11931;0,90619814;0,9030169;-0,2815218600000001;0,052099636842105;0,2863021652327116
1,17172;0,85192252631579;0;WEIGHTED_MEDIAN;12006;0,8844688;0,9013811;-0,2872512;0,04945857368421;0,2914779621383346
1,15252;0,853128842105263;0;WEIGHTED_MEDIAN;12096;0,86680734;0,8931532;-0,2857126599999999;0,040024357894737;0,2885024667297692
1,12926666666667;0,854589824561404;0;WEIGHTED_MEDIAN;12205;0,8514707;0,89296705;-0,2777959666666699;0,038377225438596;0,2804343248046401
1,11241333333333;0,855648701754386;0;WEIGHTED_MEDIAN;12284;0,8461835;0,9045246;-0,2662298333333299;0,048875898245614;0,2706791044502849
1,09449333333333;0,856774596491228;0;WEIGHTED_MEDIAN;12368;0,82736367;0,90019596;-0,26712966333333;0,043421363508772;0,2706356810207019
1,06953333333333;0,858342807017544;0;WEIGHTED_MEDIAN;12485;0,8121526;0,90126705;-0,2573807333333299;0,042924242982456;0,2609354949538671
1,05076;0,859522315789474;0;WEIGHTED_MEDIAN;12573;0,7916013;0,8943851;-0,2591586999999999;0,034862784210526;0,261493107956213
1,03305333333333;0,860634807017544;0;WEIGHTED_MEDIAN;12656;0,7829992;0,9000526;-0,25005413333333;0,0394177929824559;0,2531419206703831
1,02132;0,861372;0;WEIGHTED_MEDIAN;12711;0,76932454;0,89460754;-0,25199546;0,0332355399999999;0,2541777192825981
1,00681333333333;0,862283438596491;0;WEIGHTED_MEDIAN;12779;0,75427186;0,8843866;-0,25254147333333;0,0221031614035089;0,2535068943784342
0,983133333333333;0,863771228070176;0;WEIGHTED_MEDIAN;12890;0,74007463;0,8830646;-0,243058703333333;0,0192933719298239;0,243823229956671
0,967346666666667;0,864763087719298;0;WEIGHTED_MEDIAN;12964;0,73298776;0,8904138;-0,234358906666667;0,025650712280702;0,2357584699952536
