timestamp;execution_id;video;multipleMarkersBehaviour;amountMarkersEmployed;sampleSpaceMillis;RT_ransac_threshold;kalmanQ;kalmanR;realX;realY;realZ;rawX;rawY;rawZ;kalmanX;kalmanY;kalmanZ;errorX;errorY;errorZ;euclideanError;euclideanError3d;markers_info;;alpha;ti;tf;xi;yi;xf;yf
7513;1748330475944;v1;AVERAGE;3;0;0;0,0001;0,01;2,13022666666667;0,791700561403509;1,355;1,7029524;0,8721525;1,2970182;0;0;0;0,427274266666667;0,0804519385964913;0,0579818000000001;0,434782489734205;0,438631625069048;[PositionFromMarker(markerId=3, x=1.665022474980569, y=0.8277945959195124, z=1.2560118834196614, distance=1.7126251020027117), PositionFromMarker(markerId=27, x=1.6711314184108867, y=0.8849200523569227, z=1.2650191147467396, distance=1.7180013792487292), PositionFromMarker(markerId=7, x=1.77270335087266, y=0.9037428064162171, z=1.370023430713472, distance=1.592927661347492)];;0,527228070175439;0;14250;3,733;0,691;0,693;0,882
7513;1748330475944;v1;WEIGHTED_MEDIAN;3;0;0;0,0001;0,01;2,13022666666667;0,791700561403509;1,355;1,6711314;0,88492006;1,265019;0;0;0;0,459095266666667;0,0932194985964913;0,0899810000000001;0,468463807347293;0,477027168152215;[PositionFromMarker(markerId=3, x=1.665022474980569, y=0.8277945959195124, z=1.2560118834196614, distance=1.7126251020027117), PositionFromMarker(markerId=27, x=1.6711314184108867, y=0.8849200523569227, z=1.2650191147467396, distance=1.7180013792487292), PositionFromMarker(markerId=7, x=1.77270335087266, y=0.9037428064162171, z=1.370023430713472, distance=1.592927661347492)];;0,527228070175439;0;14250;3,733;0,691;0,693;0,882
7513;1748330475944;v1;MEDIAN;3;0;0;0,0001;0,01;2,13022666666667;0,791700561403509;1,355;1,6711314;0,88492006;1,265019;0;0;0;0,459095266666667;0,0932194985964913;0,0899810000000001;0,468463807347293;0,477027168152215;[PositionFromMarker(markerId=3, x=1.665022474980569, y=0.8277945959195124, z=1.2560118834196614, distance=1.7126251020027117), PositionFromMarker(markerId=27, x=1.6711314184108867, y=0.8849200523569227, z=1.2650191147467396, distance=1.7180013792487292), PositionFromMarker(markerId=7, x=1.77270335087266, y=0.9037428064162171, z=1.370023430713472, distance=1.592927661347492)];;0,527228070175439;0;14250;3,733;0,691;0,693;0,882
7580;1748330475944;v1;CLOSEST;1;0;0;0,0001;0,01;2,11593333333333;0,792598596491228;1,355;1,627186;0,806412;1,2965286;0;0;0;0,488747333333333;0,0138134035087719;0,0584714;0,488942497597557;0,492426309791523;[PositionFromMarker(markerId=3, x=1.627185914395837, y=0.806411954868859, z=1.2965286212269271, distance=1.6746506086845976)];;0,531929824561404;0;14250;3,733;0,691;0,693;0,882
7580;1748330475944;v1;WEIGHTED_AVERAGE;2;0;0;0,0001;0,01;2,11593333333333;0,792598596491228;1,355;1,637124;0,8202881;1,2976422;0;0;0;0,478809333333333;0,0276895035087719;0,0573577999999999;0,479609305885186;0,483026917999929;[PositionFromMarker(markerId=3, x=1.627185914395837, y=0.806411954868859, z=1.2965286212269271, distance=1.6746506086845976), PositionFromMarker(markerId=27, x=1.647142467198335, y=0.8342766387618652, z=1.2987649311938327, distance=1.681417515736888)];;0,531929824561404;0;14250;3,733;0,691;0,693;0,882
7580;1748330475944;v1;AVERAGE;2;0;0;0,0001;0,01;2,11593333333333;0,792598596491228;1,355;1,6371642;0,82034427;1,2976468;0;0;0;0,478769133333334;0,0277456735087719;0,0573531999999999;0,479572419381268;0,482989746248762;[PositionFromMarker(markerId=3, x=1.627185914395837, y=0.806411954868859, z=1.2965286212269271, distance=1.6746506086845976), PositionFromMarker(markerId=27, x=1.647142467198335, y=0.8342766387618652, z=1.2987649311938327, distance=1.681417515736888)];;0,531929824561404;0;14250;3,733;0,691;0,693;0,882
7580;1748330475944;v1;WEIGHTED_MEDIAN;2;0;0;0,0001;0,01;2,11593333333333;0,792598596491228;1,355;1,627186;0,806412;1,2965286;0;0;0;0,488747333333333;0,0138134035087719;0,0584714;0,488942497597557;0,492426309791523;[PositionFromMarker(markerId=3, x=1.627185914395837, y=0.806411954868859, z=1.2965286212269271, distance=1.6746506086845976), PositionFromMarker(markerId=27, x=1.647142467198335, y=0.8342766387618652, z=1.2987649311938327, distance=1.681417515736888)];;0,531929824561404;0;14250;3,733;0,691;0,693;0,882
7580;1748330475944;v1;MEDIAN;2;0;0;0,0001;0,01;2,11593333333333;0,792598596491228;1,355;1,627186;0,806412;1,2965286;0;0;0;0,488747333333333;0,0138134035087719;0,0584714;0,488942497597557;0,492426309791523;[PositionFromMarker(markerId=3, x=1.627185914395837, y=0.806411954868859, z=1.2965286212269271, distance=1.6746506086845976), PositionFromMarker(markerId=27, x=1.647142467198335, y=0.8342766387618652, z=1.2987649311938327, distance=1.681417515736888)];;0,531929824561404;0;14250;3,733;0,691;0,693;0,882
7686;1748330475944;v1;CLOSEST;1;0;0;0,0001;0,01;2,09332;0,794019368421053;1,355;1,5918705;0,78520966;1,2813046;0;0;0;0,5014495;0,00880970842105255;0,0736954000000001;0,5015268806482;0,506912442137569;[PositionFromMarker(markerId=3, x=1.5918705293956101, y=0.7852096462992477, z=1.2813046152732221, distance=1.6468300315876574)];;0,539368421052632;0;14250;3,733;0,691;0,693;0,882
7686;1748330475944;v1;WEIGHTED_AVERAGE;2;0;0;0,0001;0,01;2,09332;0,794019368421053;1,355;1,6064335;0,81123406;1,2927272;0;0;0;0,4868865;0,0172146915789474;0,0622727999999999;0,487190732145438;0,491154467665976;[PositionFromMarker(markerId=3, x=1.5918705293956101, y=0.7852096462992477, z=1.2813046152732221, distance=1.6468300315876574), PositionFromMarker(markerId=27, x=1.621156433905532, y=0.837544231279767, z=1.3042751705132032, distance=1.6558474912172536)];;0,539368421052632;0;14250;3,733;0,691;0,693;0,882
7686;1748330475944;v1;AVERAGE;2;0;0;0,0001;0,01;2,09332;0,794019368421053;1,355;1,6065135;0,8113769;1,2927899;0;0;0;0,4868065;0,0173575315789474;0,0622100999999999;0,487115851050614;0,491072244060662;[PositionFromMarker(markerId=3, x=1.5918705293956101, y=0.7852096462992477, z=1.2813046152732221, distance=1.6468300315876574), PositionFromMarker(markerId=27, x=1.621156433905532, y=0.837544231279767, z=1.3042751705132032, distance=1.6558474912172536)];;0,539368421052632;0;14250;3,733;0,691;0,693;0,882
7686;1748330475944;v1;WEIGHTED_MEDIAN;2;0;0;0,0001;0,01;2,09332;0,794019368421053;1,355;1,5918705;0,78520966;1,2813046;0;0;0;0,5014495;0,00880970842105255;0,0736954000000001;0,5015268806482;0,506912442137569;[PositionFromMarker(markerId=3, x=1.5918705293956101, y=0.7852096462992477, z=1.2813046152732221, distance=1.6468300315876574), PositionFromMarker(markerId=27, x=1.621156433905532, y=0.837544231279767, z=1.3042751705132032, distance=1.6558474912172536)];;0,539368421052632;0;14250;3,733;0,691;0,693;0,882
7686;1748330475944;v1;MEDIAN;2;0;0;0,0001;0,01;2,09332;0,794019368421053;1,355;1,5918705;0,78520966;1,2813046;0;0;0;0,5014495;0,00880970842105255;0,0736954000000001;0,5015268806482;0,506912442137569;[PositionFromMarker(markerId=3, x=1.5918705293956101, y=0.7852096462992477, z=1.2813046152732221, distance=1.6468300315876574), PositionFromMarker(markerId=27, x=1.621156433905532, y=0.837544231279767, z=1.3042751705132032, distance=1.6558474912172536)];;0,539368421052632;0;14250;3,733;0,691;0,693;0,882
7747;1748330475944;v1;CLOSEST;1;0;0;0,0001;0,01;2,08030666666667;0,79483698245614;1,355;1,5388355;0,7098335;1,3080345;0;0;0;0,541471166666667;0,0850034824561403;0,0469655;0,548102742522819;0,550111238343016;[PositionFromMarker(markerId=3, x=1.5388355674327956, y=0.7098335232216616, z=1.3080345182053463, distance=1.6109335397178313)];;0,543649122807018;0;14250;3,733;0,691;0,693;0,882
7747;1748330475944;v1;WEIGHTED_AVERAGE;2;0;0;0,0001;0,01;2,08030666666667;0,79483698245614;1,355;1,5788771;0,7469475;1,3368638;0;0;0;0,501429566666667;0,0478894824561403;0,0181362;0,503711239558382;0,504037632134627;[PositionFromMarker(markerId=27, x=1.6204295697500672, y=0.7854619842980317, z=1.3667808214732386, distance=1.6410449914947165), PositionFromMarker(markerId=3, x=1.5388355674327956, y=0.7098335232216616, z=1.3080345182053463, distance=1.6109335397178313)];;0,543649122807018;0;14250;3,733;0,691;0,693;0,882
7747;1748330475944;v1;AVERAGE;2;0;0;0,0001;0,01;2,08030666666667;0,79483698245614;1,355;1,5796325;0,74764776;1,3374077;0;0;0;0,500674166666667;0,0471892224561403;0,0175923;0,502893074006174;0,503200688495822;[PositionFromMarker(markerId=27, x=1.6204295697500672, y=0.7854619842980317, z=1.3667808214732386, distance=1.6410449914947165), PositionFromMarker(markerId=3, x=1.5388355674327956, y=0.7098335232216616, z=1.3080345182053463, distance=1.6109335397178313)];;0,543649122807018;0;14250;3,733;0,691;0,693;0,882
7747;1748330475944;v1;WEIGHTED_MEDIAN;2;0;0;0,0001;0,01;2,08030666666667;0,79483698245614;1,355;1,5388355;0,7098335;1,3080345;0;0;0;0,541471166666667;0,0850034824561403;0,0469655;0,548102742522819;0,550111238343016;[PositionFromMarker(markerId=27, x=1.6204295697500672, y=0.7854619842980317, z=1.3667808214732386, distance=1.6410449914947165), PositionFromMarker(markerId=3, x=1.5388355674327956, y=0.7098335232216616, z=1.3080345182053463, distance=1.6109335397178313)];;0,543649122807018;0;14250;3,733;0,691;0,693;0,882
7747;1748330475944;v1;MEDIAN;2;0;0;0,0001;0,01;2,08030666666667;0,79483698245614;1,355;1,5388355;0,7098335;1,3080345;0;0;0;0,541471166666667;0,0850034824561403;0,0469655;0,548102742522819;0,550111238343016;[PositionFromMarker(markerId=27, x=1.6204295697500672, y=0.7854619842980317, z=1.3667808214732386, distance=1.6410449914947165), PositionFromMarker(markerId=3, x=1.5388355674327956, y=0.7098335232216616, z=1.3080345182053463, distance=1.6109335397178313)];;0,543649122807018;0;14250;3,733;0,691;0,693;0,882
7814;1748330475944;v1;CLOSEST;1;0;0;0,0001;0,01;2,06601333333333;0,79573501754386;1,355;1,5817549;0,8871652;1,335786;0;0;0;0,484258433333333;0,0914301824561403;0,0192140000000001;0,492814070941988;0,493188489641044;[PositionFromMarker(markerId=27, x=1.5817549106659614, y=0.8871651749465479, z=1.3357860175629934, distance=1.6229596036080438)];;0,548350877192983;0;14250;3,733;0,691;0,693;0,882
7814;1748330475944;v1;WEIGHTED_AVERAGE;2;0;0;0,0001;0,01;2,06601333333333;0,79573501754386;1,355;1,5821606;0,8724063;1,3062948;0;0;0;0,483852733333333;0,0766712824561403;0,0487051999999999;0,489889735662633;0,492304935598501;[PositionFromMarker(markerId=3, x=1.5825669030773508, y=0.8576277750611145, z=1.2767642759744084, distance=1.6240414856967282), PositionFromMarker(markerId=27, x=1.5817549106659614, y=0.8871651749465479, z=1.3357860175629934, distance=1.6229596036080438)];;0,548350877192983;0;14250;3,733;0,691;0,693;0,882
7814;1748330475944;v1;AVERAGE;2;0;0;0,0001;0,01;2,06601333333333;0,79573501754386;1,355;1,582161;0,87239647;1,3062751;0;0;0;0,483852333333333;0,0766614524561403;0,0487249000000001;0,489887802220869;0,492304961019898;[PositionFromMarker(markerId=3, x=1.5825669030773508, y=0.8576277750611145, z=1.2767642759744084, distance=1.6240414856967282), PositionFromMarker(markerId=27, x=1.5817549106659614, y=0.8871651749465479, z=1.3357860175629934, distance=1.6229596036080438)];;0,548350877192983;0;14250;3,733;0,691;0,693;0,882
7814;1748330475944;v1;WEIGHTED_MEDIAN;2;0;0;0,0001;0,01;2,06601333333333;0,79573501754386;1,355;1,5817549;0,8871652;1,335786;0;0;0;0,484258433333333;0,0914301824561403;0,0192140000000001;0,492814070941988;0,493188489641044;[PositionFromMarker(markerId=3, x=1.5825669030773508, y=0.8576277750611145, z=1.2767642759744084, distance=1.6240414856967282), PositionFromMarker(markerId=27, x=1.5817549106659614, y=0.8871651749465479, z=1.3357860175629934, distance=1.6229596036080438)];;0,548350877192983;0;14250;3,733;0,691;0,693;0,882
7814;1748330475944;v1;MEDIAN;2;0;0;0,0001;0,01;2,06601333333333;0,79573501754386;1,355;1,5817549;0,85762775;1,2767643;0;0;0;0,484258433333333;0,0618927324561404;0,0782357;0,488197645001836;0,494426703708273;[PositionFromMarker(markerId=3, x=1.5825669030773508, y=0.8576277750611145, z=1.2767642759744084, distance=1.6240414856967282), PositionFromMarker(markerId=27, x=1.5817549106659614, y=0.8871651749465479, z=1.3357860175629934, distance=1.6229596036080438)];;0,548350877192983;0;14250;3,733;0,691;0,693;0,882
7923;1748330475944;v1;CLOSEST;1;0;0;0,0001;0,01;2,04276;0,797196;1,355;1,5243956;0,8023972;1,2844986;0;0;0;0,5183644;0,00520120000000002;0,0705013999999999;0,518390493420549;0,523162643038243;[PositionFromMarker(markerId=3, x=1.524395595531997, y=0.8023971798576932, z=1.2844985400870859, distance=1.577430102387246)];;0,556;0;14250;3,733;0,691;0,693;0,882
7923;1748330475944;v1;WEIGHTED_AVERAGE;2;0;0;0,0001;0,01;2,04276;0,797196;1,355;1,5395272;0,8164814;1,2998425;0;0;0;0,5032328;0,0192854;0,0551575;0,503602201791255;0,506613785299265;[PositionFromMarker(markerId=27, x=1.554872234380019, y=0.8307643703238626, z=1.3154030146503837, distance=1.5885217838444565), PositionFromMarker(markerId=3, x=1.524395595531997, y=0.8023971798576932, z=1.2844985400870859, distance=1.577430102387246)];;0,556;0;14250;3,733;0,691;0,693;0,882
7923;1748330475944;v1;AVERAGE;2;0;0;0,0001;0,01;2,04276;0,797196;1,355;1,5396339;0,8165808;1,2999507;0;0;0;0,5031261;0,0193848;0,0550493000000001;0,503499397191546;0,506499820733177;[PositionFromMarker(markerId=27, x=1.554872234380019, y=0.8307643703238626, z=1.3154030146503837, distance=1.5885217838444565), PositionFromMarker(markerId=3, x=1.524395595531997, y=0.8023971798576932, z=1.2844985400870859, distance=1.577430102387246)];;0,556;0;14250;3,733;0,691;0,693;0,882
7923;1748330475944;v1;WEIGHTED_MEDIAN;2;0;0;0,0001;0,01;2,04276;0,797196;1,355;1,5243956;0,8023972;1,2844986;0;0;0;0,5183644;0,00520120000000002;0,0705013999999999;0,518390493420549;0,523162643038243;[PositionFromMarker(markerId=27, x=1.554872234380019, y=0.8307643703238626, z=1.3154030146503837, distance=1.5885217838444565), PositionFromMarker(markerId=3, x=1.524395595531997, y=0.8023971798576932, z=1.2844985400870859, distance=1.577430102387246)];;0,556;0;14250;3,733;0,691;0,693;0,882
7923;1748330475944;v1;MEDIAN;2;0;0;0,0001;0,01;2,04276;0,797196;1,355;1,5243956;0,8023972;1,2844986;0;0;0;0,5183644;0,00520120000000002;0,0705013999999999;0,518390493420549;0,523162643038243;[PositionFromMarker(markerId=27, x=1.554872234380019, y=0.8307643703238626, z=1.3154030146503837, distance=1.5885217838444565), PositionFromMarker(markerId=3, x=1.524395595531997, y=0.8023971798576932, z=1.2844985400870859, distance=1.577430102387246)];;0,556;0;14250;3,733;0,691;0,693;0,882
7993;1748330475944;v1;CLOSEST;1;0;0;0,0001;0,01;2,02782666666667;0,798134245614035;1,355;1,5242684;0,871491;1,3419046;0;0;0;0,503558266666667;0,073356754385965;0,0130954000000001;0,508873404043072;0,509041875333989;[PositionFromMarker(markerId=27, x=1.5242683902687322, y=0.8714910086636842, z=1.341904637664019, distance=1.5631874350746038)];;0,560912280701754;0;14250;3,733;0,691;0,693;0,882
7993;1748330475944;v1;WEIGHTED_AVERAGE;2;0;0;0,0001;0,01;2,02782666666667;0,798134245614035;1,355;1,527836;0,8673948;1,3192129;0;0;0;0,499990666666667;0,069260554385965;0,0357871000000001;0,504764986055523;0,506032022380049;[PositionFromMarker(markerId=27, x=1.5242683902687322, y=0.8714910086636842, z=1.341904637664019, distance=1.5631874350746038), PositionFromMarker(markerId=3, x=1.5314373122251803, y=0.86325978584883, z=1.2963059156670629, distance=1.5705838295376688)];;0,560912280701754;0;14250;3,733;0,691;0,693;0,882
7993;1748330475944;v1;AVERAGE;2;0;0;0,0001;0,01;2,02782666666667;0,798134245614035;1,355;1,5278529;0,8673754;1,3191053;0;0;0;0,499973766666667;0,069241154385965;0,0358947000000001;0,504745584245726;0,506020290407063;[PositionFromMarker(markerId=27, x=1.5242683902687322, y=0.8714910086636842, z=1.341904637664019, distance=1.5631874350746038), PositionFromMarker(markerId=3, x=1.5314373122251803, y=0.86325978584883, z=1.2963059156670629, distance=1.5705838295376688)];;0,560912280701754;0;14250;3,733;0,691;0,693;0,882
7993;1748330475944;v1;WEIGHTED_MEDIAN;2;0;0;0,0001;0,01;2,02782666666667;0,798134245614035;1,355;1,5242684;0,871491;1,3419046;0;0;0;0,503558266666667;0,073356754385965;0,0130954000000001;0,508873404043072;0,509041875333989;[PositionFromMarker(markerId=27, x=1.5242683902687322, y=0.8714910086636842, z=1.341904637664019, distance=1.5631874350746038), PositionFromMarker(markerId=3, x=1.5314373122251803, y=0.86325978584883, z=1.2963059156670629, distance=1.5705838295376688)];;0,560912280701754;0;14250;3,733;0,691;0,693;0,882
7993;1748330475944;v1;MEDIAN;2;0;0;0,0001;0,01;2,02782666666667;0,798134245614035;1,355;1,5242684;0,8632598;1,2963059;0;0;0;0,503558266666667;0,065125554385965;0,0586941000000001;0,507752169628472;0,511133312490225;[PositionFromMarker(markerId=27, x=1.5242683902687322, y=0.8714910086636842, z=1.341904637664019, distance=1.5631874350746038), PositionFromMarker(markerId=3, x=1.5314373122251803, y=0.86325978584883, z=1.2963059156670629, distance=1.5705838295376688)];;0,560912280701754;0;14250;3,733;0,691;0,693;0,882
8076;1748330475944;v1;CLOSEST;1;0;0;0,0001;0,01;2,01012;0,799246736842105;1,355;1,4934336;0,7983141;1,3067532;0;0;0;0,5166864;0,000932636842105206;0,0482468;0,516687241720211;0,51893492796947;[PositionFromMarker(markerId=3, x=1.4934335808701011, y=0.7983140716399967, z=1.306753167709512, distance=1.5455011234780611)];;0,566736842105263;0;14250;3,733;0,691;0,693;0,882
8076;1748330475944;v1;WEIGHTED_AVERAGE;2;0;0;0,0001;0,01;2,01012;0,799246736842105;1,355;1,4989626;0,83594376;1,3104956;0;0;0;0,5111574;0,0366970231578948;0,0445043999999999;0,512472983759545;0,514401789171433;[PositionFromMarker(markerId=3, x=1.4934335808701011, y=0.7983140716399967, z=1.306753167709512, distance=1.5455011234780611), PositionFromMarker(markerId=27, x=1.5045054380535066, y=0.8736677138561799, z=1.3142475243859055, distance=1.54743497738821)];;0,566736842105263;0;14250;3,733;0,691;0,693;0,882
8076;1748330475944;v1;AVERAGE;2;0;0;0,0001;0,01;2,01012;0,799246736842105;1,355;1,4989696;0,8359909;1,3105004;0;0;0;0,5111504;0,0367441631578948;0,0444996;0,512469379520703;0,514397783185828;[PositionFromMarker(markerId=3, x=1.4934335808701011, y=0.7983140716399967, z=1.306753167709512, distance=1.5455011234780611), PositionFromMarker(markerId=27, x=1.5045054380535066, y=0.8736677138561799, z=1.3142475243859055, distance=1.54743497738821)];;0,566736842105263;0;14250;3,733;0,691;0,693;0,882
8076;1748330475944;v1;WEIGHTED_MEDIAN;2;0;0;0,0001;0,01;2,01012;0,799246736842105;1,355;1,4934336;0,7983141;1,3067532;0;0;0;0,5166864;0,000932636842105206;0,0482468;0,516687241720211;0,51893492796947;[PositionFromMarker(markerId=3, x=1.4934335808701011, y=0.7983140716399967, z=1.306753167709512, distance=1.5455011234780611), PositionFromMarker(markerId=27, x=1.5045054380535066, y=0.8736677138561799, z=1.3142475243859055, distance=1.54743497738821)];;0,566736842105263;0;14250;3,733;0,691;0,693;0,882
8076;1748330475944;v1;MEDIAN;2;0;0;0,0001;0,01;2,01012;0,799246736842105;1,355;1,4934336;0,7983141;1,3067532;0;0;0;0,5166864;0,000932636842105206;0,0482468;0,516687241720211;0,51893492796947;[PositionFromMarker(markerId=3, x=1.4934335808701011, y=0.7983140716399967, z=1.306753167709512, distance=1.5455011234780611), PositionFromMarker(markerId=27, x=1.5045054380535066, y=0.8736677138561799, z=1.3142475243859055, distance=1.54743497738821)];;0,566736842105263;0;14250;3,733;0,691;0,693;0,882
8190;1748330475944;v1;CLOSEST;1;0;0;0,0001;0,01;1,9858;0,800774736842105;1,355;1,4845124;0,87415373;1,3151076;0;0;0;0,5012876;0,0733789931578948;0,0398924000000001;0,506629780560348;0,508197932038676;[PositionFromMarker(markerId=3, x=1.4845124737816306, y=0.8741537596758872, z=1.31510755782787, distance=1.5204811387849073)];;0,574736842105263;0;14250;3,733;0,691;0,693;0,882
8190;1748330475944;v1;WEIGHTED_AVERAGE;2;0;0;0,0001;0,01;1,9858;0,800774736842105;1,355;1,4877633;0,8520618;1,3150804;0;0;0;0,4980367;0,0512870631578948;0,0399195999999999;0,500670467867091;0,502259387028667;[PositionFromMarker(markerId=3, x=1.4845124737816306, y=0.8741537596758872, z=1.31510755782787, distance=1.5204811387849073), PositionFromMarker(markerId=27, x=1.4910375907116855, y=0.8298100491464317, z=1.3150530731785446, distance=1.5259705280618907)];;0,574736842105263;0;14250;3,733;0,691;0,693;0,882
8190;1748330475944;v1;AVERAGE;2;0;0;0,0001;0,01;1,9858;0,800774736842105;1,355;1,4877751;0,8519819;1,3150803;0;0;0;0,4980249;0,0512071631578948;0,0399197;0,500650551361615;0,502239541480736;[PositionFromMarker(markerId=3, x=1.4845124737816306, y=0.8741537596758872, z=1.31510755782787, distance=1.5204811387849073), PositionFromMarker(markerId=27, x=1.4910375907116855, y=0.8298100491464317, z=1.3150530731785446, distance=1.5259705280618907)];;0,574736842105263;0;14250;3,733;0,691;0,693;0,882
8190;1748330475944;v1;WEIGHTED_MEDIAN;2;0;0;0,0001;0,01;1,9858;0,800774736842105;1,355;1,4845124;0,87415373;1,3151076;0;0;0;0,5012876;0,0733789931578948;0,0398924000000001;0,506629780560348;0,508197932038676;[PositionFromMarker(markerId=3, x=1.4845124737816306, y=0.8741537596758872, z=1.31510755782787, distance=1.5204811387849073), PositionFromMarker(markerId=27, x=1.4910375907116855, y=0.8298100491464317, z=1.3150530731785446, distance=1.5259705280618907)];;0,574736842105263;0;14250;3,733;0,691;0,693;0,882
8190;1748330475944;v1;MEDIAN;2;0;0;0,0001;0,01;1,9858;0,800774736842105;1,355;1,4845124;0,82981;1,3150531;0;0;0;0,5012876;0,0290352631578948;0,0399468999999999;0,502127776985508;0,503714263486769;[PositionFromMarker(markerId=3, x=1.4845124737816306, y=0.8741537596758872, z=1.31510755782787, distance=1.5204811387849073), PositionFromMarker(markerId=27, x=1.4910375907116855, y=0.8298100491464317, z=1.3150530731785446, distance=1.5259705280618907)];;0,574736842105263;0;14250;3,733;0,691;0,693;0,882
8246;1748330475944;v1;CLOSEST;1;0;0;0,0001;0,01;1,97385333333333;0,801525333333333;1,355;1,4531088;0,8369624;1,2869272;0;0;0;0,520744533333333;0,0354370666666667;0,0680727999999999;0,521948900459121;0,526369224775086;[PositionFromMarker(markerId=3, x=1.4531087369275195, y=0.8369624084812557, z=1.286927274763484, distance=1.5008095274352253)];;0,578666666666667;0;14250;3,733;0,691;0,693;0,882
8246;1748330475944;v1;WEIGHTED_AVERAGE;2;0;0;0,0001;0,01;1,97385333333333;0,801525333333333;1,355;1,4687144;0,8362533;1,3048675;0;0;0;0,505138933333333;0,0347279666666667;0,0501324999999999;0,506331288424817;0,508807076596017;[PositionFromMarker(markerId=3, x=1.4531087369275195, y=0.8369624084812557, z=1.286927274763484, distance=1.5008095274352253), PositionFromMarker(markerId=27, x=1.484718178917561, y=0.8355261108402171, z=1.3232653660067337, distance=1.5198334349577753)];;0,578666666666667;0;14250;3,733;0,691;0,693;0,882
8246;1748330475944;v1;AVERAGE;2;0;0;0,0001;0,01;1,97385333333333;0,801525333333333;1,355;1,4689134;0,8362443;1,3050963;0;0;0;0,504939933333334;0,0347189666666667;0,0499037;0,506132139782754;0,508586395998516;[PositionFromMarker(markerId=3, x=1.4531087369275195, y=0.8369624084812557, z=1.286927274763484, distance=1.5008095274352253), PositionFromMarker(markerId=27, x=1.484718178917561, y=0.8355261108402171, z=1.3232653660067337, distance=1.5198334349577753)];;0,578666666666667;0;14250;3,733;0,691;0,693;0,882
8246;1748330475944;v1;WEIGHTED_MEDIAN;2;0;0;0,0001;0,01;1,97385333333333;0,801525333333333;1,355;1,4531088;0,8369624;1,2869272;0;0;0;0,520744533333333;0,0354370666666667;0,0680727999999999;0,521948900459121;0,526369224775086;[PositionFromMarker(markerId=3, x=1.4531087369275195, y=0.8369624084812557, z=1.286927274763484, distance=1.5008095274352253), PositionFromMarker(markerId=27, x=1.484718178917561, y=0.8355261108402171, z=1.3232653660067337, distance=1.5198334349577753)];;0,578666666666667;0;14250;3,733;0,691;0,693;0,882
8246;1748330475944;v1;MEDIAN;2;0;0;0,0001;0,01;1,97385333333333;0,801525333333333;1,355;1,4531088;0,8355261;1,2869272;0;0;0;0,520744533333333;0,0340007666666667;0,0680727999999999;0,521853352131103;0,526274478984407;[PositionFromMarker(markerId=3, x=1.4531087369275195, y=0.8369624084812557, z=1.286927274763484, distance=1.5008095274352253), PositionFromMarker(markerId=27, x=1.484718178917561, y=0.8355261108402171, z=1.3232653660067337, distance=1.5198334349577753)];;0,578666666666667;0;14250;3,733;0,691;0,693;0,882
8314;1748330475944;v1;CLOSEST;1;0;0;0,0001;0,01;1,95934666666667;0,802436771929825;1,355;1,4379536;0,8781715;1,279119;0;0;0;0,521393066666667;0,0757347280701755;0,0758810000000001;0,52686476348674;0,532301047495624;[PositionFromMarker(markerId=3, x=1.4379536141345952, y=0.8781715322850159, z=1.2791190674774215, distance=1.4792670771999796)];;0,583438596491228;0;14250;3,733;0,691;0,693;0,882
8314;1748330475944;v1;WEIGHTED_AVERAGE;2;0;0;0,0001;0,01;1,95934666666667;0,802436771929825;1,355;1,4532517;0,84715587;1,3061814;0;0;0;0,506094966666667;0,0447190980701755;0,0488185999999999;0,508066839124094;0,510406865866347;[PositionFromMarker(markerId=3, x=1.4379536141345952, y=0.8781715322850159, z=1.2791190674774215, distance=1.4792670771999796), PositionFromMarker(markerId=27, x=1.4689753796528102, y=0.8152775640993841, z=1.333996552835889, distance=1.4996965586596056)];;0,583438596491228;0;14250;3,733;0,691;0,693;0,882
8314;1748330475944;v1;AVERAGE;2;0;0;0,0001;0,01;1,95934666666667;0,802436771929825;1,355;1,4534645;0,84672457;1,3065578;0;0;0;0,505882166666667;0,0442877980701755;0,0484422;0,507817069040879;0,510122360174605;[PositionFromMarker(markerId=3, x=1.4379536141345952, y=0.8781715322850159, z=1.2791190674774215, distance=1.4792670771999796), PositionFromMarker(markerId=27, x=1.4689753796528102, y=0.8152775640993841, z=1.333996552835889, distance=1.4996965586596056)];;0,583438596491228;0;14250;3,733;0,691;0,693;0,882
8314;1748330475944;v1;WEIGHTED_MEDIAN;2;0;0;0,0001;0,01;1,95934666666667;0,802436771929825;1,355;1,4379536;0,8781715;1,279119;0;0;0;0,521393066666667;0,0757347280701755;0,0758810000000001;0,52686476348674;0,532301047495624;[PositionFromMarker(markerId=3, x=1.4379536141345952, y=0.8781715322850159, z=1.2791190674774215, distance=1.4792670771999796), PositionFromMarker(markerId=27, x=1.4689753796528102, y=0.8152775640993841, z=1.333996552835889, distance=1.4996965586596056)];;0,583438596491228;0;14250;3,733;0,691;0,693;0,882
